,text,label
1301,you know you need to revise your article …,
1302,fokus sediakan akses pembiayaan ukm digital …,
1303,fokus sediakan akses pembiayaan ukm digital …,
1304,fokus akses pembiayaan ukm digital hadapi new normal,
1305,fokus akses pembiayaan ukm digital hadapi new normal …,
1306,fokus akses pembiayaan ukm digital hadapi new normal …,
1307,fokus akses pembiayaan ukm digital hadapi new normal …,
1308,fokus dukung ukm bertahan hadapi pandemi …,
1309,gw sih sampe porto februari kemaren ga gede ada porto bayarnya telat sampe gw denger sih debt collectornya klu nagih kejem bgt sampe akses kontak peminjam gw mikir sih kasian ya peminjemnya 😭,
1310,mohon penjelasan detil id pinjaman e c id pinjaman sdh status terlambat bayar berbulan ada fee keterlambatan berubah status jdi jatuh tempo september fee keterlambatan nol,
1311,pandemi fokus dampingi pelaku ukm … fintech,
1312,mandiri fiesta receh gini jaman keknya bisa jutaan nukar fp royal cuman pas promo tukar poin koin dpt jtan koin,
1313,hai kivid maaf ya sudah nggak nyaman terkait keluhannya miko sudah balas dm loh dicek dmnya 😉,
1314,let me introduce you to indonesia first super financial get return up to and use my to get koin or click is registered and supervised by ojk indonesia financial service authority,
1315,prioritaskan perlindungan digital penggunanya,
1316,prioritaskan perlindungan digital penggunanya …,
1317,diversifikasi sih emang blm nyoba investree akseleran dlu ala bantu petani tp disarankan haha telat th dgn nominal lumayan,
1318,sudah dm min taditolong dicek trims,
1319,hahahaha gw sempet pake jelek pp risknya lumayan sih pas kondisi gini,
1320,let me introduce you to indonesia first super financial get return up to pa and noncollateralized loan in one single click to watch video and use my a to get koin,
1321,hai cantbeexist maaf ya sudah nggak nyaman miko informasi lengkapnya dm bisa ceritain biar miko bisa bantu follow up 😉,
1322,hai kivid maaf ya sudah nggak nyaman miko informasi lengkapnya dm bisa ceritain biar miko bisa bantu follow up 😉,
1323,hai kivid maaf ya sudah nggak nyaman miko informasi lengkapnya dm bisa ceritain biar miko bisa bantu follow up 😉,
1324,hai kivid maaf ya sudah nggak nyaman terkait keluhannya miko sudah balas comment loh dicek ya 😉,
1325,hai yoshuaendy maaf ya sudah nggak nyaman miko informasi lengkapnya dm bisa ceritain biar miko bisa bantu follow up 😉,
1326,hai helen maaf ya sudah nggak nyaman miko informasi lengkapnya dm bisa ceritain biar miko bisa bantu follow up 😉,
1327,hai yuvi mohon maaf ya kendala alami infokan email daftarkan dm ya lakukan pengecekan 🙏,
1328,udah coba pp sempet voba uangme asetku so far sampe skrg rajin jalanin ketuga tp reksadana sih kalo biar berasa mikirin sih sudah invest,
1329,and use my a to get koin or click is registered and supervised by ojk indonesia financial service authority,
1330,bergerak bidang teknologi finansial keamanan data prioritas utama konsisten berusaha dilindungi mempertahankan kredibilitas fintech terpercaya,
1331,super financial indonesia hasil pendanaan pa pinjaman agunan lihat videonya,
1332,super financial indonesia hasil pendanaan pa pinjaman agunan lihat videonya,
1333,super financial indonesia hasil pendanaan pa pinjaman agunan lihat videonya,
1334,super financial indonesia hasil pendanaan pa pinjaman agunan lihat videonya,
1335,min beli voucher digitnya ga ada ya,
1336,keamanan pengguna …,
1337,keamanan pengguna …,
1338,hai rama perihal sudah bantu informasikan dm ya😊,
1339,platform investasi diterima bibit tanam duit akseleran investree lainlain bca atmnya jarang dipelosok kalo ambil duit siapsiap ada biaya administrasinya bank,
1340,coba ikuti panduan … hape pilih koinpp layar menemukan ikon titik berlatar biru kanan mohon petunjuk,
1341,mpusss ikaransharma cindy otoy,
1342,investasi pp lending versi android pp pplending,
1343,sip sip terima kasih ya diza😉,
1344,hai diza makasih ya sudah tertarik infokan mengajukan sponsorship bisa dikirimkan email penawarannya email tim marketingkoinworkscom ya😊,
1345,salurkan pinjaman rp triliun april … fintech,
1346,komitmen perlindungan digital terbaik pengguna …,
1347,lindungi pengguna hadirkan perlindungan digital … fintech,
1348,berbuka puasa media jaga hati jaga thr …,
1349,berbuka puasa media jaga hati jaga thr …,
1350,berbuka puasa media jaga hati jaga thr …,
1351,berbuka puasa media jaga hati jaga thr …,
1352,berbuka puasa media jaga hati jaga thr …,
1353,berbuka puasa media jaga hati jaga thr …,
1354,berbuka puasa media jaga hati jaga thr …,
1355,berbuka puasa media jaga hati jaga thr …,
1356,berbuka puasa media jaga hati jaga thr …,
1357,berbuka puasa media jaga hati jaga thr …,
1358,berbuka puasa media jaga hati jaga thr …,
1359,berbuka puasa media jaga hati jaga thr …,
1360,hai penarikan dana memakan kerja menutup cepat mohon diinformasikan alamat email akun dm pengecekan lanjutnya😊,
1361,hai penarikan dana memakan kerja menutup cepat mohon diinformasikan alamat email akun pengecekan lanjutnya😊,
1362,play let the fun begin 😱 like rt click ⬇️ did you see it 🙈,
1363,play let the fun begin 😱 like rt click ⬇️ did you see it 🙈,
1364,hai mohon maaf ketidaknyamannya bantu informasikan perihal detail kendala alami dm lakukan pengecekan lanjut😊,
1365,hai mohon maaf ketidaknyamannya bantu informasikan perihal detail id produk maksud dm lakukan pengecekan lanjut😊,
1366,sorry for the inconvenience kindly inform us abour your email address through dm and we suggest you to klik the unsubscribe button in the body of the email from koinworks😊,
1367,hai mohon maaf ketidaknyamannya ya mohon ditunggu email dm dibalas sesuai antrian😊,
1368,terima pendanaan juta dolar as,
1369,given the current situation in indonesia id say its more working capital than runway secures usm from lendable to help indonesian smes raise funds online …,
1370,インドネシアのsme向けppレンディングkoinworks、先月のusdm調達に加えて、さらにusdm調達。pf内に借り手は、貸し手はとかなり成長してる。いまsmeの信用かなり厳しくて貸し辛いだろうからランウェイ確保？それとも成長資金？気になるところ。 …,
1371,bisa bikin chat maaf whatsapp seru stiker buatan thr temen keluarga bisa dikodein pake stiker 😁,
1372,ucapin idulfitri kerabat bisa lakuin instastories bisa nih ngodengodein si doi 😝 cek save filternya yah,
1373,jarak halangan maafmaafan coba deh bikin videonya bareng keluarga sanak saudara 😉 contohnya kayak gini nih …,
1374,kegiatan seru bisa lakuin ramadan maafandirumahaja a thread,
1375,tips proposal usaha ramah investor … via,
1376,bags m additional funding from londonbased lendable,
1377,bags m additional funding from londonbased lendable,
1378,halo temanteman penelitian responden pengguna fintech pp lending ada voucher ovodanagopay rp rb u orang beruntung terima kasih kesediaan stay safe dirumahaja newnormal,
1379,maafan sebarkan kebaikan post story ucapan maafmu kebaikan disalurkan ukm lokal lho gampang upload fotomu filter kartu… …,
1380,let me introduce you to indonesia first super financial get return up to pa click to watch video use to get koin or click is registered supervised by ojk,
1381,super financial indonesia hasil pendanaan pa pinjaman agunan terdaftar diawasi ojk,
1382,bisa tolong reply dm respon email telp ga bisa mohon ditanggapi keluhan terkait peringatan pembayaran kena late fee sudah pembayaran jatuh tempo mohon ditanggapi dicek,
1383,perkuat strategi lolos pandemi covid …,
1384,to barusan update apk android disana disuruh update data ambil foto selfi ktp berhubung device android kameranya ga bagus upgrade data via web,
1385,let me introduce you to indonesia first super financial click to watch video and use my to get koin or click is registered and supervised by ojk,
1386,raih pendanaan senilai us juta … fintech,
1387,udah nyoba pp lending nggak cocok,
1388,kecewa nih koin work invest koin pp tgl apr berhasil info tgl mei cancel dana ngendap sia apr mei mending pindah investree,
1389,gotong royong mewujudkan test kit indonesia jajaran kementrian kbri london us jajaran startup idnmediagroup,
1390,pendanaan rp miliar perusahaan inggris,
1391,berita viral the synergy of prudential indonesia to realize action and protection amid covid pandemic bisnis online,
1392,were excited to announce our first transaction in asia with a fantastic new partner were proud to continue to support fintechs and the msmes and individuals they provide critical financial services to throughout this time read more here,
1393,big day at lendable proud to share that were still driving financialinclusion in emerging markets in spite of covid with our latest partnership with one of the premier fintech operators in asia …,
1394,aryadwipangga aplikasi tahap pengembangan sistem meningkatkan produk layanan berusaha melengkapi meningkatkan layanan pelanggan setia koinworks😊,
1395,nabung dikit² hope my coin will works,
1396,indonesian pp lender secures million additional funding from uk lending platform lendable,
1397,indonesian pp lender secures million additional funding from uk lending platform lendable,
1398,indonesian pp lender secures million additional funding from uk lending platform lendable,
1399,terima kasih,
1400,pulang kampung tertunda mencegah penyeberan corona ada salahnya alihkan thr aktivitas pengalokasian dana bisa pendanaan raih imbal… …,
1401,brandnew android loan amp other financial in apps on google play the first online super financi …,
